row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
14,What is the role of a prototype program in problem solving?,131,"['prototype', 'program', 'provides', 'basic', 'groundwork', 'enhance', 'improve', 'solution', 'problem']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",2,5,science,texas,0.4
15,What is the role of a prototype program in problem solving?,131,"['prototype', 'program', 'part', 'specification', 'phase', 'software', 'problem', 'solving', 'employed', 'illustrate', 'key', 'problem', 'problem', 'solved', 'program', 'sometimes', 'serf', 'base', 'program', 'expand', 'upon']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",4,5,science,texas,0.8
16,What is the role of a prototype program in problem solving?,131,"['program', 'simulates', 'behavior', 'portion', 'desired', 'software', 'product']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",5,5,science,texas,1.0
17,What is the role of a prototype program in problem solving?,131,"['provides', 'limited', 'proof', 'concept', 'verify', 'client', 'actually', 'programming', 'whole', 'application']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",2,5,science,texas,0.4
18,What is the role of a prototype program in problem solving?,131,"['test', 'main', 'function', 'program', 'leaving', 'finer', 'detail']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",2,5,science,texas,0.4
19,What is the role of a prototype program in problem solving?,131,"['get', 'early', 'feedback', 'user', 'early', 'stage', 'development', 'show', 'user', 'first', 'idea', 'program', 'dolook', 'like', 'make', 'sure', 'program', 'meet', 'requirement', 'intense', 'programming', 'begin']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",2,5,science,texas,0.4
20,What is the role of a prototype program in problem solving?,131,"['simulates', 'behavior', 'portion', 'desired', 'software', 'product']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",5,5,science,texas,1.0
21,What is the role of a prototype program in problem solving?,131,"['simulates', 'behavior', 'portion', 'desired', 'software', 'product']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",5,5,science,texas,1.0
22,What is the role of a prototype program in problem solving?,131,"['prototype', 'program', 'used', 'problem', 'solving', 'collect', 'data', 'problem']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",2,5,science,texas,0.4
23,What is the role of a prototype program in problem solving?,131,"['ease', 'understanding', 'problem', 'discussion', 'ease', 'understanding', 'program']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",2,5,science,texas,0.4
24,What is the role of a prototype program in problem solving?,131,"['simulates', 'behavior', 'portion', 'desired', 'software', 'product']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",5,5,science,texas,1.0
25,What is the role of a prototype program in problem solving?,131,"['role', 'prototype', 'program', 'help', 'spot', 'key', 'problem', 'may', 'arise', 'actual', 'programing']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",2,5,science,texas,0.4
26,What is the role of a prototype program in problem solving?,131,"['prototype', 'program', 'give', 'general', 'idea', 'end', 'product', 'without', 'time', 'effort', 'write', 'entire', 'program']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",3,5,science,texas,0.6
27,What is the role of a prototype program in problem solving?,131,"['show', 'certain', 'part', 'program', 'work', 'supposed']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",3,5,science,texas,0.6
28,What is the role of a prototype program in problem solving?,131,"['prototype', 'programming', 'approach', 'programming', 'enables', 'one', 'take', 'organized', 'approach', 'developing', 'effective', 'program', 'minimal', 'error', 'strategic', 'pattern', 'solving', 'problem', 'idea', 'book', 'gave', 'example', 'costumer', 'withdrawing', 'money', 'bank', 'approach', 'taking', 'pseudo', 'code', 'level', 'ooadesign', 'lil', 'proceeding', 'creating', 'solution']","['simulate', 'behaviour', 'portion', 'desired', 'software', 'product']",2,5,science,texas,0.4
29,What stages in the software life cycle are influenced by the testing stage?,132,"['refining', 'possibly', 'design', 'testing', 'phase', 'reveals', 'problem', 'design', 'production', 'affected', 'program', 'unworkable', 'current', 'form', 'lead', 'later', 'production', 'time', 'originally', 'estimated', 'also', 'affect', 'coding', 'testing', 'may', 'need', 'rewrite', 'code', 'program', 'remove', 'error']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",4,5,science,texas,0.8
30,What stages in the software life cycle are influenced by the testing stage?,132,"['implementation', 'phase', 'maintenance', 'phase', 'effected']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",4,5,science,texas,0.8
31,What stages in the software life cycle are influenced by the testing stage?,132,"['verification', 'coding', 'refining', 'solution', 'maintenance', 'influenced', 'testing', 'stage']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",4,5,science,texas,0.8
32,What stages in the software life cycle are influenced by the testing stage?,132,"['stage', 'software', 'life', 'cycle', 'influenced', 'testing', 'stage', 'elaboration', 'phase', 'refined', 'project', 'vision', 'operative', 'development', 'core', 'system', 'development', 'system', 'requirement', 'accurate', 'time', 'cost', 'estimate', 'construction', 'phase', 'operative', 'development', 'remaining', 'system', 'transition', 'phasetesting', 'deployment', 'system']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",3,5,science,texas,0.6
33,What stages in the software life cycle are influenced by the testing stage?,132,"['refining', 'solution', 'production', 'maintenance', 'influenced', 'testing', 'stage']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",3,5,science,texas,0.6
34,What stages in the software life cycle are influenced by the testing stage?,132,"['elaboration', 'construction', 'transition', 'affected', 'testing']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
35,What stages in the software life cycle are influenced by the testing stage?,132,"['refining', 'production', 'maintenance']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",4,5,science,texas,0.8
36,What stages in the software life cycle are influenced by the testing stage?,132,"['refining', 'solution']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",4,5,science,texas,0.8
37,What stages in the software life cycle are influenced by the testing stage?,132,['name'],"['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
38,What stages in the software life cycle are influenced by the testing stage?,132,"['refining', 'coding']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",5,5,science,texas,1.0
39,What stages in the software life cycle are influenced by the testing stage?,132,"['second', 'half', 'elaboration', 'phase', 'construction', 'phase', 'transition', 'phase']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
40,What stages in the software life cycle are influenced by the testing stage?,132,"['refining', 'step', 'production', 'step', 'maintenance', 'stage']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",4,5,science,texas,0.8
41,What stages in the software life cycle are influenced by the testing stage?,132,"['elaboration', 'construction', 'transition']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
42,What stages in the software life cycle are influenced by the testing stage?,132,['refining'],"['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",3,5,science,texas,0.6
43,What stages in the software life cycle are influenced by the testing stage?,132,"['testing', 'stage', 'direct', 'influence', 'final', 'version', 'program', 'debugging', 'finalization', 'software', 'revision']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
44,What stages in the software life cycle are influenced by the testing stage?,132,"['directly', 'refining', 'coding', 'refining', 'right', 'testing', 'phase', 'coding', 'right', 'testing', 'phase', 'indirectly', 'production', 'maintenance', 'refining', 'occurs', 'last', 'two', 'stage', 'software', 'life', 'cycle']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",5,5,science,texas,1.0
45,What stages in the software life cycle are influenced by the testing stage?,132,"['testing', 'refining', 'production', 'maintenance']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",4,5,science,texas,0.8
46,What stages in the software life cycle are influenced by the testing stage?,132,"['depending', 'work', 'done', 'testing', 'spread', 'throughout', 'process', 'prevent', 'error', 'showing', 'later', 'due', 'lack', 'foresight']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
47,What stages in the software life cycle are influenced by the testing stage?,132,"['elaboration', 'construction', 'transition']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
48,What stages in the software life cycle are influenced by the testing stage?,132,"['stage', 'influenced', 'except', 'setting', 'program', 'requirement', 'test', 'fails', 'change', 'whole', 'design', 'implementation', 'etc', 'program', 'well', 'final', 'outcome']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
49,What stages in the software life cycle are influenced by the testing stage?,132,"['refining', 'production', 'maintenance']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",3,5,science,texas,0.6
50,What stages in the software life cycle are influenced by the testing stage?,132,"['coding', 'refining']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",5,5,science,texas,1.0
51,What stages in the software life cycle are influenced by the testing stage?,132,"['refining', 'production', 'maintenance']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",4,5,science,texas,0.8
52,What stages in the software life cycle are influenced by the testing stage?,132,"['removing', 'logical', 'error', 'testing', 'valid', 'data', 'random', 'data', 'actual', 'data']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",1,5,science,texas,0.2
53,What stages in the software life cycle are influenced by the testing stage?,132,"['specification', 'design', 'risk', 'analysis', 'verification', 'coding', 'testing', 'refining', 'production', 'maintenance']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
54,What stages in the software life cycle are influenced by the testing stage?,132,"['refining', 'stage', 'production', 'stage', 'maintenance', 'stage']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",4,5,science,texas,0.8
55,What stages in the software life cycle are influenced by the testing stage?,132,"['testing', 'could', 'affect', 'part', 'life', 'cycle', 'could', 'make', 'go', 'back', 'specification', 'test', 'well']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
56,What stages in the software life cycle are influenced by the testing stage?,132,['coding'],"['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",3,5,science,texas,0.6
57,What stages in the software life cycle are influenced by the testing stage?,132,"['individual', 'component', 'step', 'analysis', 'design', 'implementing', 'code', 'well', 'entire', 'system', 'tested', 'execution', 'requirement', 'identified', 'analysis', 'stage', 'idea', 'main', 'output']","['testing', 'stage', 'influence', 'coding', 'stage', 'phase', 'solution', 'refinement', 'stage', 'phase']",2,5,science,texas,0.4
58,What are the main advantages associated with object-oriented programming?,133,"['modularability', 'ability', 'reuse', 'part', 'program', 'later', 'another', 'program', 'sometimes', 'completely', 'different', 'goal', 'program', 'also', 'make', 'easier', 'debug', 'code', 'dividing', 'code', 'class', 'specific', 'job', 'program', 'fails', 'one', 'job', 'one', 'class', 'debug', 'good', 'security', 'purpose', 'allows', 'let', 'someone', 'use', 'program', 'sort', 'list', 'without', 'give', 'access', 'source', 'code', 'also', 'allows', 'use', 'inheritance', 'polymorphism']","['abstraction', 'reusability']",4,5,science,texas,0.8
59,What are the main advantages associated with object-oriented programming?,133,"['type', 'programming', 'flexible', 'making', 'easier', 'add', 'modify', 'program', 'also', 'type', 'fail', 'safe', 'program', 'check', 'individual', 'module', 'eliminates', 'redundant', 'code', 'make', 'program', 'easier', 'read', 'programmer', 'debugging', 'program', 'easier', 'track', 'source', 'problem', 'within', 'module', 'rather', '2', 'million', 'line', 'program']","['abstraction', 'reusability']",5,5,science,texas,1.0
60,What are the main advantages associated with object-oriented programming?,133,"['main', 'advantage', 'objectoriented', 'programming', 'existing', 'class', 'reused', 'program', 'maintenance', 'verification', 'easier']","['abstraction', 'reusability']",4,5,science,texas,0.8
61,What are the main advantages associated with object-oriented programming?,133,"['advantage', 'oop', 'allows', 'u', 'build', 'class', 'object', 'three', 'principle', 'make', 'oop', 'encapsulation', 'object', 'combine', 'data', 'operation', 'inheritance', 'class', 'inherit', 'property', 'class', 'polymorphism', 'object', 'determine', 'appropriate', 'operation', 'execution', 'time']","['abstraction', 'reusability']",2,5,science,texas,0.4
62,What are the main advantages associated with object-oriented programming?,133,"['advantage', 'existing', 'class', 'reused', 'program', 'maintenance', 'verification', 'easier', 'accomplish']","['abstraction', 'reusability']",4,5,science,texas,0.8
63,What are the main advantages associated with object-oriented programming?,133,"['object', 'oriented', 'programming', 'allows', 'programmer', 'use', 'object', 'class', 'changed', 'manipulated', 'affecting', 'entire', 'object', 'class', 'hold', 'attribute', 'affect', 'object']","['abstraction', 'reusability']",1,5,science,texas,0.2
64,What are the main advantages associated with object-oriented programming?,133,"['reusable', 'component', 'extensibility', 'maintainability', 'reduces', 'large', 'problem', 'smaller', 'manageable', 'problem']","['abstraction', 'reusability']",4,5,science,texas,0.8
65,What are the main advantages associated with object-oriented programming?,133,"['encapsulationobjects', 'combine', 'data', 'operation', 'inheritance', 'class', 'inherit', 'property', 'class', 'polymorphism', 'object', 'determine', 'appropriate', 'operation', 'execution', 'time']","['abstraction', 'reusability']",2,5,science,texas,0.4
66,What are the main advantages associated with object-oriented programming?,133,['name'],"['abstraction', 'reusability']",3,5,science,texas,0.6
67,What are the main advantages associated with object-oriented programming?,133,"['reusability', 'ease', 'maintenance']","['abstraction', 'reusability']",4,5,science,texas,0.8
68,What are the main advantages associated with object-oriented programming?,133,"['one', 'main', 'advantage', 'hide', 'inner', 'detail', 'technique', 'known', 'encapsulation', 'object', 'combine', 'data', 'operation', 'see', 'work', 'another', 'advantage', 'reuse', 'class', 'defined', 'earlier', 'program', 'method', 'known', 'inheritance', 'finally', 'another', 'advantage', 'object', 'determine', 'appropriate', 'operation', 'execution', 'time', 'technique', 'known', 'polymorphism']","['abstraction', 'reusability']",5,5,science,texas,1.0
69,What are the main advantages associated with object-oriented programming?,133,"['existing', 'class', 'reused', 'program', 'maintenance', 'verification', 'easier']","['abstraction', 'reusability']",4,5,science,texas,0.8
70,What are the main advantages associated with object-oriented programming?,133,"['using', 'different', 'module', 'allows', 'easier', 'debugging']","['abstraction', 'reusability']",2,5,science,texas,0.4
71,What are the main advantages associated with object-oriented programming?,133,"['data', 'encapsulation', 'conceptthe', 'use', 'function', 'method', 'manipulate', 'data']","['abstraction', 'reusability']",4,5,science,texas,0.8
72,What are the main advantages associated with object-oriented programming?,133,"['modular', 'reusable', 'code', 'allowing', 'faster', 'deployment', 'solution', 'general', 'view', 'solution']","['abstraction', 'reusability']",4,5,science,texas,0.8
73,What are the main advantages associated with object-oriented programming?,133,"['coding', 'debugging', 'program', 'usually', 'easier', 'either', 'compiler', 'specify', 'object', 'working', 'incorrectly', 'function', 'object', 'assigned', 'easier', 'identify', 'code', 'also', 'look', 'organized', 'easier', 'read', 'help', 'avoid', 'redundant', 'coding', 'postprogramming', 'maintenance', 'also', 'easier', 'also', 'module', 'reused', 'several', 'time', 'program', 'without', 'much', 'hassle', 'abstraction', 'art', 'breaking', 'one', 'big', 'problem', 'smaller', 'simpler', 'problem', 'solving', 'many', 'smaller', 'problem', 'shared', 'unique', 'complex', 'problem', 'creating', 'module', 'solve', 'smaller', 'repeated', 'problem', 'save', 'time', 'encounter']","['abstraction', 'reusability']",5,5,science,texas,1.0
74,What are the main advantages associated with object-oriented programming?,133,"['variable', 'remain', 'private', 'code', 'easily', 'modified', 'reusable', 'well', 'easily', 'implemented', 'mention', 'easier', 'read', 'follow', 'along', 'observer']","['abstraction', 'reusability']",4,5,science,texas,0.8
75,What are the main advantages associated with object-oriented programming?,133,"['data', 'abstraction', 'control', 'possible', 'isolate', 'element', 'element', 'lot', 'easier', 'prevent', 'tampering', 'data']","['abstraction', 'reusability']",4,5,science,texas,0.8
76,What are the main advantages associated with object-oriented programming?,133,"['encapsulation', 'object', 'use', 'operation', 'without', 'knowing', 'operation', 'work', 'inheritance', 'cut', 'redundancy', 'reusing', 'earlier', 'class', 'polymorphic', 'object', 'select', 'correct', 'operation', 'use', 'situation']","['abstraction', 'reusability']",4,5,science,texas,0.8
77,What are the main advantages associated with object-oriented programming?,133,"['make', 'easier', 'reuse', 'adapt', 'previously', 'written', 'code', 'separate', 'complex', 'program', 'smaller', 'easier', 'understand', 'class']","['abstraction', 'reusability']",4,5,science,texas,0.8
78,What are the main advantages associated with object-oriented programming?,133,"['existing', 'class', 'reused', 'program', 'maintenance', 'verification', 'easier']","['abstraction', 'reusability']",4,5,science,texas,0.8
79,What are the main advantages associated with object-oriented programming?,133,"['existing', 'class', 'fused', 'program', 'maintenance', 'verification', 'easier']","['abstraction', 'reusability']",4,5,science,texas,0.8
80,What are the main advantages associated with object-oriented programming?,133,"['main', 'advantage', 'objectoriented', 'programming', 'data', 'abstraction', 'easier', 'maintenance', 'reusability']","['abstraction', 'reusability']",5,5,science,texas,1.0
81,What are the main advantages associated with object-oriented programming?,133,"['existing', 'class', 'reused', 'program', 'maintenance', 'verification', 'easy']","['abstraction', 'reusability']",4,5,science,texas,0.8
82,What are the main advantages associated with object-oriented programming?,133,"['existing', 'class', 'reused', 'program', 'maintenance', 'verification', 'easier']","['abstraction', 'reusability']",4,5,science,texas,0.8
83,What are the main advantages associated with object-oriented programming?,133,"['information', 'hidden', 'easier', 'debug', 'programming', 'easier', 'manageable']","['abstraction', 'reusability']",4,5,science,texas,0.8
84,What are the main advantages associated with object-oriented programming?,133,"['existing', 'class', 'reused', 'program', 'maintenance', 'verification', 'easier']","['abstraction', 'reusability']",4,5,science,texas,0.8
85,What are the main advantages associated with object-oriented programming?,133,"['existing', 'class', 'reused', 'program', 'maintenance', 'verification', 'easier']","['abstraction', 'reusability']",4,5,science,texas,0.8
86,What are the main advantages associated with object-oriented programming?,133,"['well', 'one', 'encapsulation', 'value', 'variable', 'inside', 'object', 'private', 'unless', 'method', 'written', 'pas', 'info', 'outside', 'object', 'well', 'inheritance', 'sunglass', 'inherits', 'variable', 'method', 'super', 'class', 'example', 'book', 'included', 'ob', 'clock', 'ob', 'alarm', 'would', 'still', 'use', 'clock', 'first', 'class']","['abstraction', 'reusability']",4,5,science,texas,0.8
87,Where do C++ programs begin to execute?,134,"['function', 'hint', 'main', '’']","['main', 'function']",5,5,science,texas,1.0
88,Where do C++ programs begin to execute?,134,"['function', 'main']","['main', 'function']",5,5,science,texas,1.0
89,Where do C++ programs begin to execute?,134,"['program', 'begin', 'execute', 'main', 'method']","['main', 'function']",5,5,science,texas,1.0
90,Where do C++ programs begin to execute?,134,"['program', 'begin', 'execute', 'main', 'function']","['main', 'function']",5,5,science,texas,1.0
91,Where do C++ programs begin to execute?,134,"['begin', 'main', 'function']","['main', 'function']",5,5,science,texas,1.0
92,Where do C++ programs begin to execute?,134,"['int', 'main']","['main', 'function']",5,5,science,texas,1.0
93,Where do C++ programs begin to execute?,134,"['main', 'method']","['main', 'function']",5,5,science,texas,1.0
94,Where do C++ programs begin to execute?,134,"['testing', 'phase']","['main', 'function']",0,5,science,texas,0.0
95,Where do C++ programs begin to execute?,134,['name'],"['main', 'function']",5,5,science,texas,1.0
96,Where do C++ programs begin to execute?,134,['main'],"['main', 'function']",5,5,science,texas,1.0
97,Where do C++ programs begin to execute?,134,"['begin', 'execute', 'function', 'main']","['main', 'function']",5,5,science,texas,1.0
98,Where do C++ programs begin to execute?,134,"['main', 'method']","['main', 'function']",5,5,science,texas,1.0
99,Where do C++ programs begin to execute?,134,['root'],"['main', 'function']",2,5,science,texas,0.4
100,Where do C++ programs begin to execute?,134,"['main', 'function']","['main', 'function']",5,5,science,texas,1.0
101,Where do C++ programs begin to execute?,134,"['program', 'begin', 'execution', 'main']","['main', 'function']",5,5,science,texas,1.0
102,Where do C++ programs begin to execute?,134,"['main', 'function']","['main', 'function']",5,5,science,texas,1.0
103,Where do C++ programs begin to execute?,134,"['main', 'function']","['main', 'function']",5,5,science,texas,1.0
104,Where do C++ programs begin to execute?,134,"['main', 'function']","['main', 'function']",5,5,science,texas,1.0
105,Where do C++ programs begin to execute?,134,"['function', 'main']","['main', 'function']",5,5,science,texas,1.0
106,Where do C++ programs begin to execute?,134,"['loading', 'required', 'include', 'statement', 'library', 'main', 'method', 'begin', 'execution']","['main', 'function']",5,5,science,texas,1.0
107,Where do C++ programs begin to execute?,134,"['main', 'function']","['main', 'function']",5,5,science,texas,1.0
108,Where do C++ programs begin to execute?,134,['main'],"['main', 'function']",5,5,science,texas,1.0
109,Where do C++ programs begin to execute?,134,"['program', 'begin', 'execution', 'main', 'function']","['main', 'function']",5,5,science,texas,1.0
110,Where do C++ programs begin to execute?,134,['main'],"['main', 'function']",5,5,science,texas,1.0
111,Where do C++ programs begin to execute?,134,"['excuse', 'main']","['main', 'function']",5,5,science,texas,1.0
112,Where do C++ programs begin to execute?,134,"['main', 'function', 'int', 'main']","['main', 'function']",5,5,science,texas,1.0
113,Where do C++ programs begin to execute?,134,"['program', 'begin', 'execution', 'main', 'function']","['main', 'function']",5,5,science,texas,1.0
114,Where do C++ programs begin to execute?,134,"['main', 'function']","['main', 'function']",5,5,science,texas,1.0
115,Where do C++ programs begin to execute?,134,"['within', 'main', 'function']","['main', 'function']",5,5,science,texas,1.0
116,What is a variable?,135,"['variable', 'integer', 'string', 'program']","['location', 'memory', 'store', 'value']",2,5,science,texas,0.4
117,What is a variable?,135,"['programming', 'structure', 'hold', 'data', 'uniquely', 'named', 'programmer', 'hold', 'data', 'assigned', 'new', 'value', 'assigned', 'program', 'finished']","['location', 'memory', 'store', 'value']",4,5,science,texas,0.8
118,What is a variable?,135,"['variable', 'location', 'memory', 'value', 'stored']","['location', 'memory', 'store', 'value']",5,5,science,texas,1.0
119,What is a variable?,135,"['variable', 'location', 'computer', 'memory', 'value', 'stored', 'later', 'retrieve', 'value']","['location', 'memory', 'store', 'value']",5,5,science,texas,1.0
120,What is a variable?,135,"['variable', 'location', 'computer', 'memory', 'value', 'stored', 'use', 'program', 'variable', 'name', 'value', 'type', 'size']","['location', 'memory', 'store', 'value']",5,5,science,texas,1.0
121,What is a variable?,135,"['named', 'object', 'hold', 'numerical', 'letter', 'value']","['location', 'memory', 'store', 'value']",4,5,science,texas,0.8
122,What is a variable?,135,"['symbol', 'name', 'valuenumber', 'example', 'ausednumber', 'stand', 'given', 'number', 'programmer', 'refer', 'number', 'using', 'variable', 'name']","['location', 'memory', 'store', 'value']",4,5,science,texas,0.8
123,What is a variable?,135,"['variable', 'location', 'computer', 'memory', 'value', 'stored', 'use', 'program']","['location', 'memory', 'store', 'value']",5,5,science,texas,1.0
124,What is a variable?,135,['name'],"['location', 'memory', 'store', 'value']",4,5,science,texas,0.8
125,What is a variable?,135,"['block', 'memory', 'hold', 'specific', 'type', 'data']","['location', 'memory', 'store', 'value']",5,5,science,texas,1.0
126,What is a variable?,135,"['location', 'computer', 'memory', 'stored', 'use', 'program']","['location', 'memory', 'store', 'value']",5,5,science,texas,1.0
127,What is a variable?,135,"['location', 'memory', 'value', 'stored']","['location', 'memory', 'store', 'value']",5,5,science,texas,1.0
128,What is a variable?,135,"['valueword', 'assume', 'set', 'value']","['location', 'memory', 'store', 'value']",3,5,science,texas,0.6
129,What is a variable?,135,"['pointer', 'location', 'memory']","['location', 'memory', 'store', 'value']",4,5,science,texas,0.8
130,What is a variable?,135,"['variable', 'memory', 'address', 'specific', 'type', 'stored', 'data', 'mathematical', 'perspective', 'symbol', 'representing', 'fixed', 'definition', 'changing', 'value']","['location', 'memory', 'store', 'value']",5,5,science,texas,1.0
